id_restaurants,id_user,date_review,review_message,rating_overall,rating_recent,rating_food,rating_service,rating_ambience,noise_level,would_recommend,loved_for,filters
1894040,80074,2000-4-2,Distinctio et eaque veritatis sed rerum minima dolores suscipit sit. Autem repellendus accusamus dolorem et incidunt est rerum praesentium qui. Voluptatem consequatur vitae et aut officiis. Qui nihil vitae voluptatum nam porro.,3,4,2,2,1,do not recall,0,Great for brunch,lunch
5248769,7712,2000-4-28,Consequatur possimus quis eum deleniti itaque. Nisi non reprehenderit commodi distinctio. Qui temporibus voluptas exercitationem repudiandae ut. Quia aperiam et accusantium placeat enim.,5,4,4,2,3,quiet,0,Great for families,lunch
4950697,120343,2000-1-15,Delectus veritatis ex. Dolorum magni soluta quasi quam quaerat eum eum temporibus nesciunt. Expedita sequi et. Et voluptas est et atque perferendis possimus qui sit. Sit quaerat quidem sint sunt aliquam dolorem officia error delectus. Exercitationem quod ab et dolores velit quod rem rerum.,2,1,3,3,4,quiet,0,Great for catching up,drinks
8965177,40427,2000-10-18,Distinctio minus libero dolores. Voluptatem sed sit eos pariatur architecto quia expedita. Similique voluptas nam quo aut libero. Quia fuga praesentium illo labore.,4,4,1,3,1,do not recall,0,Great for couples,breakfast
3268150,9900,2000-10-25,Dolorem voluptatem debitis voluptas labore dignissimos. Atque adipisci vero est corrupti eos perspiciatis ut quia. Possimus fuga tenetur quo possimus unde velit. Nisi itaque sit.,4,4,3,1,3,energetic,0,Great for couples,brunch
6024280,225724,2000-10-10,Voluptatem dolorum ut eveniet officia eum nihil neque ducimus. Mollitia aliquid laborum sint. Perspiciatis blanditiis quis et dolor praesentium.,5,4,4,3,3,moderate,0,Great for families,drinks
575754,288976,2000-6-9,Eligendi non et culpa error similique porro ab voluptas. Dolor explicabo illum veritatis quia. Ipsum et laudantium excepturi sint et provident libero. Et tempora deleniti ut quidem inventore praesentium impedit incidunt. Ducimus sed mollitia perferendis.,3,5,4,4,3,energetic,0,Great for singles,dinner
3416137,485184,2000-3-14,Quaerat temporibus unde iusto voluptas et maxime officia in sequi. Veniam nisi sed voluptatem aliquid. Molestiae magnam veniam praesentium dolorem nostrum rerum. Ipsa id velit nihil.,1,2,3,3,4,do not recall,0,Great for families,live music
9186271,351349,2000-11-15,Aliquam voluptas voluptas officiis et explicabo sed eaque. Consequatur quibusdam sint cumque adipisci est sed delectus hic deleniti. Totam sapiente sunt. Nam rerum sequi impedit voluptates eos perspiciatis suscipit saepe. Occaecati voluptatem aut aliquam et.,3,2,2,4,1,quiet,0,Great for couples,dinner
4090319,15243,2000-3-16,Alias omnis similique qui nihil suscipit eveniet fugiat. Vel sed animi consequatur accusamus fugit possimus aut doloribus minima. Esse aspernatur nihil ut minus repellat dolores.,2,2,2,3,5,quiet,0,Great for singles,drinks
4510145,470755,2000-12-20,Et et qui et consequuntur voluptas fugit et cupiditate iste. Qui ut est tempore. Magni nihil quibusdam vero consequuntur incidunt vel quidem. Praesentium inventore reprehenderit ducimus ut fuga sed eos. Ipsam rerum voluptas recusandae cumque alias.,4,5,1,1,2,do not recall,0,Great for families,breakfast
6997854,271977,2000-5-4,Qui assumenda voluptas repellat voluptates non neque. Debitis rerum eos temporibus aperiam. Blanditiis unde et quia qui repellendus consequatur ducimus error quidem. Consequatur nisi temporibus quia possimus ut occaecati similique dignissimos voluptas.,2,1,1,4,2,quiet,0,Great for families,dinner
9291230,113492,2000-11-20,Fugiat molestiae itaque accusamus id porro delectus sunt. Quia voluptates omnis vero natus commodi esse. Qui dolor et excepturi repellendus quis voluptatem. Dolorem corrupti mollitia. Iure rerum sunt dolorem dicta.,2,4,4,5,4,energetic,0,Great night scene,drinks
6894359,41338,2000-4-7,Animi earum ut. Corrupti odio cum perferendis illum. Qui reprehenderit distinctio dolorem omnis autem aperiam laudantium. Quia et voluptatem aperiam nostrum ducimus a possimus harum et. Qui dolore excepturi. Eum voluptatibus repudiandae error eaque consequuntur alias vel.,5,4,3,5,3,energetic,0,Great for catching up,brunch
1763562,306049,2000-7-21,Error laboriosam nobis. Veritatis aut odit et. Suscipit et est quia voluptatem ipsa. At quos sunt quis recusandae et fuga iste in. Ut nemo consequuntur.,1,5,3,4,5,moderate,0,Great for brunch,brunch
3611766,197784,2000-11-2,Inventore voluptatem quasi consequuntur sed tempora quod quaerat. Aliquam voluptatum et voluptatem asperiores consequuntur voluptates reiciendis. Tempora amet aperiam delectus itaque dolorum laboriosam odio. Sint quas accusantium voluptatem voluptatem.,5,4,2,5,5,moderate,0,Great night scene,brunch
4008526,354011,2000-1-28,In libero occaecati nesciunt blanditiis earum officia. Et ducimus debitis maiores. Eveniet ut ut ut.,3,1,1,5,1,moderate,0,Great for singles,lunch
5851855,339110,2000-6-24,Sequi officiis deserunt. Velit neque alias illo quia. Et non laboriosam. Nobis alias debitis ex cumque qui quo. Consequatur ratione distinctio accusamus et. Et modi sequi autem et dignissimos porro.,2,1,3,5,1,do not recall,0,Great for families,brunch
6799989,101437,2000-10-9,Qui sequi aut repellat architecto perferendis quo et. Commodi rerum ducimus accusamus laudantium sint culpa. Doloribus voluptate possimus et rem quia tenetur. Nam quibusdam provident totam et quaerat. Eligendi non rerum magni est fugiat voluptas.,1,3,5,1,1,quiet,0,Great for catching up,brunch
9927202,327713,2000-8-23,Dolorem at sit ut ut. Harum voluptas et eos et nam quis. Ut animi ab. Voluptates omnis tempora vitae beatae consequatur ratione temporibus quo consequatur.,5,5,2,3,5,do not recall,0,Great for families,brunch
5373883,104642,2000-8-27,Quibusdam distinctio magni. Corporis similique consectetur maiores excepturi consequatur. Velit distinctio iste est rerum sequi totam.,5,4,4,3,5,do not recall,0,Great for brunch,dinner
9883932,143315,2000-3-7,Quae magnam provident a dicta modi. Iusto dolores doloribus. Optio doloremque omnis. Natus dolore vitae inventore suscipit ipsam.,2,5,4,2,1,quiet,0,Great for singles,lunch
5564493,324303,2000-7-16,Sequi quasi expedita quia consequatur et ut. Est rerum adipisci. Molestiae quia repellat qui deleniti non distinctio consequatur ut ab. Magnam totam distinctio nesciunt. Aut enim fugiat.,3,3,4,2,5,quiet,0,Great for families,brunch
4211176,186892,2000-7-14,Rem dignissimos quia aperiam recusandae excepturi autem. Rerum pariatur libero. Debitis dolores molestiae voluptas. Id enim dolorum. Voluptatibus voluptatum commodi nesciunt labore culpa commodi.,3,2,2,2,5,quiet,0,Great for families,live music
6256011,310014,2000-1-21,Et ea numquam eos rerum laudantium doloremque iusto et. Quae rerum eum voluptas corporis enim omnis aut dolor. Voluptate eos quisquam dicta reiciendis illum id nemo perspiciatis voluptas. Praesentium maiores debitis ut et consequatur veniam aliquid ut et. Voluptates et consequuntur hic. Aliquam quia adipisci et error.,1,4,1,4,5,moderate,0,Great night scene,dinner
149118,261840,2000-1-24,Assumenda fuga atque officia qui voluptas. Optio ut ut totam. Quia dolore voluptatem. Et ut omnis similique quam. Sint natus in laborum placeat temporibus et excepturi.,2,2,1,2,1,moderate,0,Great for families,drinks
9199086,308408,2000-10-14,Corrupti at repudiandae ipsam quam. Dolores officia voluptatibus exercitationem consectetur ab ea consequatur aut et. Tempora consequatur suscipit eius voluptatem reprehenderit iure quisquam a. Ratione odio natus non officiis minima eum. Quia suscipit voluptatibus est blanditiis assumenda. Dolore dicta vitae repellendus.,1,3,2,4,1,moderate,0,Great for brunch,drinks
23513,492137,2000-4-9,Ut sit quasi itaque vel ut nam. Omnis aut hic commodi vero nisi. Ducimus cupiditate omnis distinctio error.,3,3,5,5,2,quiet,0,Great night scene,live music
1170162,424618,2000-10-11,Totam adipisci et. Totam labore fuga dolorem. Rerum omnis itaque quae iusto. Non ut ut dignissimos. Et ipsum voluptas ut deserunt.,3,5,1,2,5,do not recall,0,Great for brunch,lunch
7496532,166660,2000-6-3,Hic alias eum. Molestiae sunt optio iusto praesentium et qui molestias. Aspernatur sunt hic adipisci ab ipsam eum eum. Voluptatem ad magnam itaque consequatur. Eos ut autem expedita enim.,5,2,2,1,2,do not recall,0,Great for catching up,dinner
4207801,341916,2000-1-21,Possimus consequatur excepturi autem dicta dolor laudantium ducimus deserunt. Voluptatibus aliquam quis consequatur quibusdam sapiente. Dicta facilis consequatur repudiandae et adipisci commodi. Blanditiis ipsam possimus nostrum. Dolores molestias incidunt autem provident.,4,4,2,1,1,do not recall,0,Great for families,live music
609219,367829,2000-6-20,Accusamus voluptate impedit laudantium harum ex optio porro rerum facere. Amet necessitatibus voluptatem reiciendis et aspernatur omnis dolore. Dolore et eligendi esse iure et velit ullam soluta voluptate.,1,2,2,1,1,quiet,0,Great for families,drinks
2760478,130080,2000-8-16,Odit qui et quaerat sed sed et saepe. Nulla id maiores vel incidunt iusto soluta. Consequatur quod error.,1,2,5,5,2,moderate,0,Great for catching up,drinks
5411032,173229,2000-8-17,Earum dolorum ex eligendi explicabo cum nihil consequatur consequuntur ea. Aut quasi maiores atque et rerum nulla placeat. Tenetur ea ut et accusantium odio fugit. Sit vel corporis. Quia aperiam quae ipsa ullam praesentium soluta consequatur magni distinctio.,1,5,1,1,2,moderate,0,Great for catching up,breakfast
9224885,255924,2000-7-11,Sed eum blanditiis et explicabo fuga. Corrupti unde facere sit qui a quia vel natus impedit. Voluptate asperiores labore molestiae quaerat.,4,3,4,5,4,energetic,0,Great night scene,breakfast
3308449,465180,2000-10-18,Magni at qui. Nihil deleniti adipisci repellat. Voluptas consequatur nulla quis iste molestias neque quia dolorem. Maxime qui qui totam. Eligendi omnis odio molestiae.,3,2,2,2,2,do not recall,0,Great for families,brunch
3467579,30546,2000-12-16,Blanditiis omnis omnis quisquam repellendus eum molestiae aut dicta ipsa. Corporis accusantium soluta. Rerum voluptates quo qui sunt qui.,2,1,4,2,3,quiet,0,Great for brunch,lunch
6416252,55865,2000-3-24,Quaerat temporibus unde iusto voluptas et maxime officia in sequi. Veniam nisi sed voluptatem aliquid. Molestiae magnam veniam praesentium dolorem nostrum rerum. Ipsa id velit nihil.,4,4,1,3,2,energetic,0,Great for families,lunch
5067786,126180,2000-10-24,Autem magnam voluptatem expedita et aspernatur. Eos quis animi possimus fugit libero debitis nihil ut ut. Suscipit laboriosam asperiores ut.,4,2,2,2,2,energetic,0,Great for brunch,live music
2856259,87762,2000-5-7,Et molestias sit amet nulla. Et officiis exercitationem unde repudiandae voluptas dolorem. Esse odit repellat qui ea ad. Consequuntur doloremque excepturi non eius odit vel.,5,1,2,2,3,moderate,0,Great for singles,brunch
7784115,270290,2000-4-6,Sint inventore molestiae. Ullam similique distinctio animi consequuntur provident officiis atque voluptatibus. Similique accusamus magni sapiente quia deleniti debitis optio. Est asperiores ipsum commodi quam est sed tenetur officia eaque. Beatae velit voluptatem eius omnis dolorum vitae est tenetur incidunt.,3,3,5,1,2,quiet,0,Great night scene,drinks
4127486,333285,2000-2-24,Consequatur consectetur id. Sit accusamus sunt nam fugit porro est omnis sit fugit. Velit ratione saepe enim ipsa molestias sit eos explicabo inventore.,1,1,4,5,1,do not recall,0,Great for families,breakfast
6200531,278997,2000-8-20,Voluptatem consequatur maxime pariatur mollitia temporibus dolores doloribus dolorem sed. Sed asperiores illum voluptas esse. Consequuntur aut facilis. Modi ut vero nihil et qui numquam.,5,4,4,2,2,do not recall,0,Great for singles,drinks
2978784,174127,2000-6-11,Reiciendis nulla cupiditate in sed ut aspernatur. Cumque distinctio dolores et sed saepe perferendis inventore error dolorem. Cupiditate eveniet aspernatur sint fuga ut. Voluptas fugit soluta enim id aut numquam sed. Veritatis et aliquam et non placeat.,2,3,3,5,1,energetic,0,Great for catching up,drinks
2882035,168803,2000-10-1,Odio quasi molestiae. Aut aut saepe est eum laudantium qui ut natus voluptas. Accusamus maxime non dolorem voluptas esse blanditiis dolorem aliquid. Fugiat quos ex quia est sunt eum numquam iste. Voluptas laboriosam aspernatur hic necessitatibus repellat.,4,2,3,3,5,energetic,0,Great for catching up,breakfast
1854953,100062,2000-5-2,Natus magni ad fuga. Eligendi neque qui at occaecati sit nobis. Voluptates iste omnis impedit ut tenetur fuga minus. Ut ducimus voluptates et dolor omnis corrupti ea consequatur. Beatae enim sit alias accusantium rerum.,5,4,3,2,5,quiet,0,Great for catching up,lunch
7387215,402769,2000-10-5,Accusamus voluptate impedit laudantium harum ex optio porro rerum facere. Amet necessitatibus voluptatem reiciendis et aspernatur omnis dolore. Dolore et eligendi esse iure et velit ullam soluta voluptate.,3,5,4,3,1,energetic,0,Great for singles,live music
126179,399178,2000-6-9,At voluptate dolor. Non dolorem aliquid enim ex doloremque sit nihil eveniet esse. Ullam rerum adipisci. Quasi in nisi perspiciatis sit harum quo.,5,2,4,3,4,quiet,0,Great for catching up,breakfast
1270217,417764,2000-4-27,Consectetur ut nihil possimus a dolores repellendus cupiditate assumenda. Magni sit dicta ut ut rerum dolorem at nulla. Aperiam fugit minus. Molestiae omnis recusandae laborum autem quo. Dolor voluptate excepturi. Ad totam libero officia voluptas ut ea.,4,4,1,3,5,quiet,0,Great for brunch,live music
8499397,262028,2000-8-25,Dignissimos quae voluptas qui. Aliquid error labore pariatur soluta culpa omnis totam inventore. Voluptatem dolores deleniti illum molestiae recusandae voluptas numquam molestiae in. Dolor totam corporis.,5,3,5,3,2,moderate,0,Great for families,lunch
1676244,319607,2000-12-27,Sunt doloribus ipsa qui optio totam voluptatem odio quo. Dolorem quia explicabo nisi doloremque laborum eveniet porro laborum. Vel autem iusto. Itaque laborum impedit aut neque. Autem ea quas est velit quasi est ducimus.,5,2,5,3,5,moderate,0,Great for couples,lunch
323969,471248,2000-4-10,Possimus consequatur excepturi autem dicta dolor laudantium ducimus deserunt. Voluptatibus aliquam quis consequatur quibusdam sapiente. Dicta facilis consequatur repudiandae et adipisci commodi. Blanditiis ipsam possimus nostrum. Dolores molestias incidunt autem provident.,5,5,4,5,4,energetic,0,Great night scene,brunch
4190741,358432,2000-8-5,Debitis enim dolores qui ullam sunt et velit occaecati. Molestiae modi dolore nihil. Similique aut dignissimos laudantium autem et magnam rerum tempora. Illo harum aut unde.,4,2,3,5,5,quiet,0,Great for singles,breakfast
3829056,432061,2000-6-8,Exercitationem eaque laboriosam eaque qui omnis quam similique ut. Unde fuga voluptatibus consequatur ut quia et ducimus deleniti. Natus dolorem est molestiae.,1,1,3,2,1,do not recall,0,Great for brunch,breakfast
6129291,253281,2000-7-22,Quia ratione quos ut suscipit exercitationem et. Vel ducimus possimus corrupti voluptas dignissimos architecto cum. Ratione minima voluptatem vel quasi officia iusto quia ut sit. Rerum beatae doloribus error sit sit consequatur commodi optio. Dolorum eius vitae.,2,1,4,4,2,do not recall,0,Great night scene,drinks
3104171,292138,2000-3-14,Fugit aut repellat fugiat fugit est inventore tenetur dolores laboriosam. Ut illum cupiditate. Fugit maxime neque dolor voluptatibus sed et perferendis. Nisi beatae fugit et placeat porro nesciunt sed tenetur. Incidunt perferendis ut dolor dolores.,5,1,1,5,3,energetic,0,Great for catching up,lunch
9565423,163811,2000-10-17,Sint nobis tenetur magni dolorum rerum officia voluptatibus quaerat. Natus totam est inventore distinctio. Vitae molestiae a aut minus. Velit voluptas eum doloremque id aut nihil similique non.,1,3,4,4,5,do not recall,0,Great for singles,brunch
4495773,473032,2000-12-12,Quis labore quibusdam in. Nostrum illo nesciunt amet quia ut. Sequi vitae omnis assumenda dolore laborum. Sed exercitationem ea odit voluptatibus sequi et explicabo.,5,2,5,5,1,do not recall,0,Great for couples,drinks
4333995,371757,2000-8-25,Porro nostrum eos harum perspiciatis velit deleniti. Veritatis non aut excepturi veniam magnam deleniti voluptatum. Deserunt et sit fugit occaecati earum nostrum odio. Occaecati iusto neque cumque in. Natus repellat aliquam sit blanditiis.,2,3,5,3,1,quiet,0,Great for brunch,live music
27157,287155,2000-12-13,Inventore temporibus et amet. Libero dolorum adipisci et totam molestias. Quidem perspiciatis error quae excepturi. Non quas voluptas ipsum assumenda autem quidem non laborum molestiae.,1,2,5,5,1,do not recall,0,Great for singles,live music
7026013,21020,2000-1-21,Autem odio tempora ratione aliquam eligendi modi non. Voluptas nostrum autem qui ut error corrupti eum minus. Nemo laboriosam eaque aut similique. Quisquam deserunt cumque eveniet. Et magnam cum quia laborum ipsam quidem qui rerum. Sed corporis impedit qui.,2,1,3,2,2,energetic,0,Great for couples,drinks
5927035,151836,2000-5-24,Necessitatibus porro aliquid dolores. Doloribus dolor ea nam quibusdam alias ullam ducimus vel veritatis. Unde est voluptatum reiciendis magnam eos et aperiam facilis eum. Eum nostrum earum qui.,4,1,3,3,1,moderate,0,Great for catching up,drinks
79975,310295,2000-3-4,Et natus sequi. Cum omnis iure delectus sed et numquam doloribus dolor est. Earum esse necessitatibus veritatis iste. Cumque non voluptates hic omnis voluptas debitis.,2,3,4,4,2,moderate,0,Great for brunch,breakfast
6462323,355019,2000-4-27,Nam eos ea quia aperiam commodi. Alias id expedita voluptatum labore officia distinctio dolorem esse. Quisquam possimus delectus dicta quia. At voluptatem et totam et explicabo unde cum sit.,2,4,1,2,2,energetic,0,Great for families,lunch
5715879,245926,2000-10-18,Et culpa dolores et tempora laboriosam earum. Sit praesentium ipsam aspernatur explicabo. Excepturi velit voluptatibus molestiae reiciendis et fugiat.,1,2,2,1,4,moderate,0,Great for singles,brunch
7916231,91047,2000-6-6,Sit dolores voluptates aut perferendis corrupti. Officia enim ratione inventore. Quis velit autem. Atque et esse.,2,4,1,3,1,moderate,0,Great for catching up,brunch
3258664,322873,2000-8-5,Molestiae laudantium labore excepturi quia laboriosam quia et. Exercitationem non architecto voluptas nobis magnam accusantium omnis accusamus. Quos natus voluptatem facere.,5,3,3,5,2,moderate,0,Great for brunch,live music
6178824,190622,2000-1-22,Nostrum quaerat quis a repudiandae optio. Quisquam deserunt aperiam nihil minima ut accusantium. Optio distinctio omnis aliquid assumenda alias recusandae error porro.,2,2,2,2,1,quiet,0,Great for couples,live music
636215,91855,2000-5-8,Asperiores est rem et molestiae. Beatae veniam qui necessitatibus. In esse minus error et aut qui minima amet nulla. Est maxime fugit voluptas ut amet itaque. Ex ut sed. Voluptates voluptatem consequatur iusto accusantium sunt esse voluptatem.,5,5,2,5,5,do not recall,0,Great for couples,dinner
8022983,106336,2000-4-7,Fuga et voluptas. Perspiciatis beatae soluta repellendus porro. Sit quae incidunt maxime praesentium modi eos commodi nesciunt. Vero ratione in et quos qui. Eaque tenetur facilis voluptates voluptatem explicabo. Eum sint magnam fuga ipsum.,2,3,3,5,4,energetic,0,Great for singles,brunch
5858014,87987,2000-10-25,Maxime facilis sed a mollitia qui. Architecto et tenetur omnis sint aliquam perspiciatis. Quos voluptatem non rerum enim vel sed aut cupiditate. Vel qui occaecati earum corrupti blanditiis autem minima labore dignissimos. Libero laudantium dolores sequi consequatur possimus nisi.,1,3,3,2,4,quiet,0,Great for families,live music
7644534,451048,2000-4-20,Quisquam at libero laborum eum et fugiat eligendi ullam. Eligendi illum aut sunt neque reiciendis. Corrupti aspernatur ea velit. Nemo alias et magnam iure rerum sunt. Commodi animi eveniet est aut voluptatem beatae asperiores quaerat.,1,4,4,2,3,energetic,0,Great for couples,brunch
1232564,66397,2000-4-17,Molestias corporis suscipit aperiam rerum. Qui earum dolores ullam itaque. Consequatur quod esse ut sit est hic dolorum. Nihil fuga sed ipsum minus accusamus est quis et vitae. Quia est neque perspiciatis sint placeat debitis. Enim est maxime.,1,2,2,5,5,energetic,0,Great for singles,brunch
5094719,345162,2000-8-4,Repellendus nam omnis natus occaecati omnis dolores aut magni ex. Ducimus deleniti facilis. Ut quisquam quos illum a.,3,2,2,3,2,energetic,0,Great for singles,lunch
2082414,347719,2000-5-26,Necessitatibus porro aliquid dolores. Doloribus dolor ea nam quibusdam alias ullam ducimus vel veritatis. Unde est voluptatum reiciendis magnam eos et aperiam facilis eum. Eum nostrum earum qui.,3,2,5,5,4,energetic,0,Great for catching up,lunch
1040310,239117,2000-10-6,Excepturi libero nesciunt et cumque quasi fugiat expedita at. Quisquam ut non iusto ut molestiae blanditiis et dolorum cupiditate. Quos voluptatibus qui doloremque qui soluta optio labore voluptatem. Earum repellat vero itaque.,4,2,5,5,2,energetic,0,Great night scene,brunch
2838257,329626,2000-3-20,Est est voluptatem animi et omnis labore nemo fugiat. Aut aut similique rerum dolor consequuntur non omnis. Accusamus sapiente quod eos inventore esse ut. Aliquid et dolor quia ut tempora eius officia est. Dolorem eum minus provident ut. Animi debitis quia qui dicta commodi.,2,5,5,1,3,quiet,0,Great for catching up,dinner
7057911,388670,2000-3-10,A velit sit ipsa at veniam quibusdam expedita et nulla. Vero et optio placeat voluptatum et rerum sunt. Ut sed facere ut suscipit maiores nihil animi. Quos praesentium veritatis est et nihil est. Minima sed vero illum nemo quia.,4,2,3,2,2,quiet,0,Great for catching up,lunch
7185540,454132,2000-7-26,Et fuga sunt id corporis delectus aut rem consequatur. Nobis possimus corrupti dicta est praesentium. Vero beatae quia. Placeat quod id autem ratione molestiae id qui quidem. Aut vel quis corrupti eligendi. Fugit maxime asperiores.,4,5,5,5,5,energetic,0,Great for brunch,lunch
2742633,249767,2000-12-2,Debitis hic facilis qui et rerum ipsum eum magnam. Eligendi a similique quam ipsa. Officiis ab explicabo architecto. Eligendi occaecati nihil veritatis sed.,5,2,4,1,1,energetic,0,Great for couples,lunch
7980306,298600,2000-6-13,Vel aut iusto ut. Tempore rerum accusantium nulla maiores accusantium expedita omnis sed perspiciatis. Repudiandae quia praesentium est voluptate. Veritatis quam aperiam corporis. Porro molestiae iste voluptate.,1,3,5,1,3,moderate,0,Great for catching up,drinks
6729471,329581,2000-7-25,Debitis enim dolores qui ullam sunt et velit occaecati. Molestiae modi dolore nihil. Similique aut dignissimos laudantium autem et magnam rerum tempora. Illo harum aut unde.,5,2,2,1,3,moderate,0,Great for catching up,breakfast
197790,460770,2000-3-6,Enim praesentium nemo ducimus. Vitae optio ducimus et labore placeat amet eveniet voluptatibus vel. Voluptas quidem recusandae beatae adipisci voluptas aut. Mollitia et quia rem.,2,2,1,3,2,quiet,0,Great for catching up,brunch
635401,319162,2000-9-12,Consequatur amet nisi et. Accusantium dignissimos expedita expedita dolores et eos est. Animi qui est placeat cum error ut incidunt ea debitis. Aut et maxime laborum sunt reiciendis fugit ut. Ex rerum ducimus occaecati a iure qui aut numquam.,3,1,3,3,1,quiet,0,Great for brunch,drinks
690836,374486,2000-12-28,Ducimus ducimus odit maiores itaque quis perspiciatis dolor minima consequuntur. Nulla doloremque facere. Esse facere impedit fugiat est.,1,1,2,2,1,energetic,0,Great for catching up,dinner
371177,307655,2000-8-12,Quisquam iure ut quidem. Molestias impedit voluptas quidem deserunt mollitia quia consequatur modi omnis. Voluptas ut molestiae.,1,3,1,3,5,quiet,0,Great night scene,brunch
2794953,399877,2000-4-10,Aspernatur saepe tempora. Libero omnis illo dignissimos. Sint blanditiis dolores dolorem sunt nostrum ut accusamus iste.,4,4,3,3,3,do not recall,0,Great for families,lunch
6036594,40449,2000-4-16,Eos quia ipsum voluptas debitis qui sit. Consequatur aspernatur pariatur hic consequatur tempora ut autem sed ipsum. Et quis ut ut perferendis aspernatur rerum quia et soluta. Quo reiciendis et sed eum vel sequi rerum. Officia tempore velit inventore ea.,5,4,1,3,2,do not recall,0,Great for brunch,drinks
8269397,50144,2000-4-9,Aliquam voluptas voluptas officiis et explicabo sed eaque. Consequatur quibusdam sint cumque adipisci est sed delectus hic deleniti. Totam sapiente sunt. Nam rerum sequi impedit voluptates eos perspiciatis suscipit saepe. Occaecati voluptatem aut aliquam et.,4,3,5,1,1,energetic,0,Great for brunch,lunch
1633149,360991,2000-1-24,Vel et aperiam ullam corporis est nihil eligendi ut. Excepturi voluptate aut officiis nulla. Modi minima soluta et minus aut eveniet dolorum doloremque.,5,5,5,4,2,quiet,0,Great for catching up,lunch
6036283,314636,2000-7-22,Blanditiis rerum assumenda iste libero qui natus. Tempore ullam eligendi. Officiis libero ratione molestiae accusantium culpa doloribus delectus praesentium. Numquam temporibus quae sit velit ipsam nulla ut nam. Non voluptatem qui harum blanditiis aut quisquam et.,3,5,2,4,4,moderate,0,Great night scene,lunch
7820574,37851,2000-3-7,Hic alias eum. Molestiae sunt optio iusto praesentium et qui molestias. Aspernatur sunt hic adipisci ab ipsam eum eum. Voluptatem ad magnam itaque consequatur. Eos ut autem expedita enim.,5,2,4,4,1,quiet,0,Great for brunch,dinner
4376457,168855,2000-10-9,Magnam tempore id. Incidunt vel nemo. Praesentium quo rerum eos. Suscipit odit quo ea nesciunt ut enim. Itaque mollitia odit ut. Provident non numquam possimus exercitationem sint.,3,2,2,4,1,quiet,0,Great for brunch,brunch
8725300,54803,2000-6-28,Porro nostrum eos harum perspiciatis velit deleniti. Veritatis non aut excepturi veniam magnam deleniti voluptatum. Deserunt et sit fugit occaecati earum nostrum odio. Occaecati iusto neque cumque in. Natus repellat aliquam sit blanditiis.,3,3,2,3,2,moderate,0,Great for brunch,drinks
3810676,272186,2000-12-28,Odio quasi molestiae. Aut aut saepe est eum laudantium qui ut natus voluptas. Accusamus maxime non dolorem voluptas esse blanditiis dolorem aliquid. Fugiat quos ex quia est sunt eum numquam iste. Voluptas laboriosam aspernatur hic necessitatibus repellat.,1,1,1,3,2,energetic,0,Great for couples,drinks
7213468,220120,2000-12-12,Error laboriosam nobis. Veritatis aut odit et. Suscipit et est quia voluptatem ipsa. At quos sunt quis recusandae et fuga iste in. Ut nemo consequuntur.,2,1,1,5,4,energetic,0,Great for brunch,drinks
6133405,114049,2000-1-5,Vel et aperiam ullam corporis est nihil eligendi ut. Excepturi voluptate aut officiis nulla. Modi minima soluta et minus aut eveniet dolorum doloremque.,5,2,5,4,5,moderate,0,Great for singles,drinks
356180,490794,2000-5-17,Vel sapiente corporis enim quia. Quo exercitationem ut repudiandae. Cum in delectus facere assumenda. Deserunt harum dolores omnis ut magnam molestiae laudantium voluptas ut. Deserunt autem illum numquam. Maxime debitis harum nesciunt amet exercitationem minus.,5,3,4,1,5,do not recall,0,Great for families,brunch
2381256,40818,2000-7-1,Pariatur perspiciatis asperiores aliquid praesentium sint molestias sint velit est. Inventore eveniet velit debitis culpa blanditiis magni illum quisquam. Et repudiandae nemo alias debitis architecto repellendus illum vitae. Quos sed perspiciatis officia nihil facere corporis distinctio. Non omnis illo sunt est ut illo quasi dolorem neque. Iste voluptatem eligendi voluptates et labore eaque et enim.,4,2,4,5,2,do not recall,0,Great night scene,dinner
7597464,5931,2000-6-24,Qui sit quo atque id. Aliquid reprehenderit enim quos fugiat iure. Ea non consequatur aperiam id et cum quia nemo atque.,2,1,5,2,5,moderate,0,Great for singles,brunch
1836444,414667,2000-5-17,Dignissimos animi aspernatur at rerum. Maiores repudiandae natus id dolor sit est. Voluptate vel temporibus eos quaerat et necessitatibus omnis eveniet. Quisquam cupiditate aut omnis fuga. Odit enim explicabo porro voluptate. Alias illum provident et quam non quis consectetur animi.,4,5,3,4,5,energetic,0,Great for families,breakfast
9118405,300645,2000-5-15,Soluta quas quos beatae velit qui possimus. Est omnis similique voluptates accusantium praesentium velit repudiandae. Non nam et molestiae at ut illum. Modi nisi esse consequatur dignissimos vel minus. Illo magnam impedit quia qui tempora ut.,2,5,2,1,1,quiet,0,Great for singles,brunch
4560831,397352,2000-5-17,Ea fugit cumque est officiis a et. Vero quo expedita asperiores similique deleniti est ex. Occaecati dignissimos nesciunt beatae impedit veritatis eos adipisci hic quo.,2,4,1,1,4,do not recall,0,Great for singles,breakfast
2168935,442516,2000-9-15,Natus magni ad fuga. Eligendi neque qui at occaecati sit nobis. Voluptates iste omnis impedit ut tenetur fuga minus. Ut ducimus voluptates et dolor omnis corrupti ea consequatur. Beatae enim sit alias accusantium rerum.,1,5,5,4,2,energetic,0,Great for couples,live music
